platform,store_id,super_store_id,brand_name,store_name,store_address,is_open_today,delivery_price,eta_value_min,percentage_service_fee,corridor_id,corridor_name,corridor_index,product_id,product_name,product_description,product_price,product_real_price,discount_percentage,is_available,is_popular,has_toppings,product_image,store_query,address_text,product_name_normalized,product_group,final_total_est
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762452,McCombo grande Crispy Onion Barbecue 1 Carne,"Elige tu McCombo con hamburguesa con carne 100% de res de 125 gr c/u y salsa barbecue, tocineta, cebolla crispy y grillada 100% colombiana, queso blanco con papas grandes y gaseosa grande a elegir.",43900.0,43900.0,0.0,False,False,True,18354fa1-b586-4d1b-8b10-871aa43bd93b.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande crispy onion barbecue 1 carne,combo_hamburguesa,43900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762325,McCombo grande Club House 2 Carnes,"Elige tu McCombo con hamburguesa con doble carne 100% de res de 125gr c/u y salsa especial, lechuga, tomate, tocineta, cebolla grillada 100% colombiana, queso blanco con papas grandes y gaseosa grande a elegir.",48500.0,48500.0,0.0,False,False,True,24967921-8932-4c52-bd00-c787a503fa70.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande club house 2 carnes,combo_hamburguesa,48500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762507,McCombo grande Club House 1 Carne,"Elige tu McCombo con hamburguesa con carne 100% de res de 125gr c/u y salsa especial, lechuga, tomate, tocineta, cebolla grillada 100% colombianos, queso blanco con papas grandes y gaseosa grande a elegir.",43900.0,43900.0,0.0,False,False,True,b7040a1a-eba1-48ab-8908-dc87ef4ec2d8.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande club house 1 carne,combo_hamburguesa,43900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762374,McCombo grande Crispy Onion Barbecue 1 Pechuga,"Elige tu McCombo con hamburguesa de 100% de pechuga de pollo de 125gr, salsa BBQ, tocineta, cebolla crispy, cebolla grillada 100% colombiana y queso blanco con papas grandes y gaseosa grande a elegir.",42500.0,42500.0,0.0,False,False,True,df3ec37f-ab7c-4272-b289-2f20baec0f07.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande crispy onion barbecue 1 pechuga,combo_hamburguesa,42500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762608,McCombo grande Club House 1 Pechuga,"Elige tu McCombo con hamburguesa de 100% pechuga de pollo de 125gr, salsa especial, lechuga, tomate y cebolla grillada 100% colombianos y queso blanco con papas grandes y gaseosa grande a elegir.",43900.0,43900.0,0.0,False,False,True,b2c8e89e-87de-40de-98f5-fe02cbd63eaa.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande club house 1 pechuga,combo_hamburguesa,43900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762416,McCombo mediano Crispy Onion Barbecue 1 Pechuga,"Elige tu McCombo con hamburguesa de 100% de pechuga de pollo de 125gr, salsa BBQ, tocineta, cebolla crispy, cebolla grillada 100% colombiana y queso blanco con papas medianas y gaseosa mediana a elegir.",39500.0,39500.0,0.0,False,False,True,015b0e25-0710-49aa-9435-a1aca7b2f16a.png,McDonald's,"Chapinero Alto, Bogotá",mccombo mediano crispy onion barbecue 1 pechuga,combo_hamburguesa,39500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257061,Signature Collection -Turbo,8,3762510,McCombo mediano Club House 1 Pechuga,"Elige tu McCombo con hamburguesa de 100% pechuga de pollo de 125gr, salsa especial, lechuga, tomate y cebolla grillada 100% colombianos y queso blanco con papas medianas y gaseosa mediana a elegir.",40500.0,40500.0,0.0,False,False,True,a40ff217-6855-44cd-b7a0-ad5d4b318297.png,McDonald's,"Chapinero Alto, Bogotá",mccombo mediano club house 1 pechuga,combo_hamburguesa,40500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,4194183,McCombo Mediano 3 Strips de Pollo,"McCombo Mediano 3 unidades Strips de pollo, con papas medianas, bebida mediana y dos salsas a elección.",34900.0,34900.0,0.0,False,False,True,acf6affa-7a77-4b82-8b14-631913a8fd08.png,McDonald's,"Chapinero Alto, Bogotá",mccombo mediano 3 strips de pollo,combo_hamburguesa,34900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,4194184,McCombo Grande 3 Strips de Pollo,"McCombo Grande 3 unidades Strips de pollo, con papas grandes, bebida grande y dos salsas a elección.",37900.0,37900.0,0.0,False,False,True,e267637d-5ffe-4e6b-a09a-d68212323f31.png,McDonald's,"Chapinero Alto, Bogotá",mccombo grande 3 strips de pollo,combo_hamburguesa,37900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,4194185,McCombo Pequeño Caja Pollo Mix,"McCombo Pequeño 3 unidades Strips de pollo, con 10 Chicken McNuggets, dos papas pequeñas, dos bebidas pequeñas y tres salsas a elección.",50900.0,50900.0,0.0,False,False,True,9c2b3e58-fd46-440b-89bd-aa6f9f053512.png,McDonald's,"Chapinero Alto, Bogotá",mccombo pequeño caja pollo mix,combo_hamburguesa,50900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,3762221,Chicken McNuggets 4 pzas,4 piezas 100% de pechuga de pollo apanadas.,12500.0,12500.0,0.0,False,False,True,695b459b-39f2-44de-a70a-7b04a7d0fcd5.png,McDonald's,"Chapinero Alto, Bogotá",chicken mcnuggets 4 pzas,pollo_bocados,12500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,3762422,Chicken McNuggets 10 pzas,10 piezas 100% de pechuga de pollo apanadas.,28500.0,28500.0,0.0,False,False,True,7e41582f-ae2a-47a8-8570-5696dc204cb7.png,McDonald's,"Chapinero Alto, Bogotá",chicken mcnuggets 10 pzas,pollo_bocados,28500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257065,McNuggets y Pollo Turbo,11,3762425,Chicken McNuggets 20 Piezas,20 piezas 100% de pechuga de pollo apanadas.,53500.0,53500.0,0.0,False,False,True,07af2308-f12c-456c-9705-d45c8d95b459.png,McDonald's,"Chapinero Alto, Bogotá",chicken mcnuggets 20 piezas,pollo_bocados,53500.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257066,Ensaladas - Turbo,12,3762261,McCombo Ensalada Deli Fresh Pechuga de Pollo,"Ensalada Deli Fresh Pechuga Pollo, Lechuga, Tomate, pepinillos, cebolla Crispy, aguacate y aderezo con Botella de Agua y papas regulares",37900.0,37900.0,0.0,False,False,True,6f338c82-2c89-4f2e-aa9d-9d8a5eacf664.png,McDonald's,"Chapinero Alto, Bogotá",mccombo ensalada deli fresh pechuga de pollo,combo_hamburguesa,37900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257066,Ensaladas - Turbo,12,3762564,McCombo Ensalada Deli Fresh Carne,"Ensalada Deli Fresh Carne, Lechuga, Tomate, pepinillos, cebolla Crispy, aguacate, aderezo con Botella de agua manantial y Papas regulares",37900.0,37900.0,0.0,False,False,True,85395253-939c-41f9-a915-937a11ec5acb.png,McDonald's,"Chapinero Alto, Bogotá",mccombo ensalada deli fresh carne,combo_hamburguesa,37900.0
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257067,McCafé -Turbo,13,3762400,Combos Clásicos,Elige tu combo clasico con una (1) opcion bebida y una (1) opcion pasteleria,13900.0,13900.0,0.0,False,False,True,d67567fa-1ed9-43a2-8b08-f659532ae9c1.png,McDonald's,"Chapinero Alto, Bogotá",combos clásicos,combo_hamburguesa,13900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300593,The Kings,1,4282495,BBQ King Combo,"Nuestra nueva BBQ KING cuenta con Doble carne de 113gr cada una, pan, 4 lascas de queso americano, 3 medias lascas de tocino, 4 aros de cebolla crujiente, salsa BBQ 14 g en espiral y mayonesa 21 g. Una mordida y entenderás por qué estos aros de cebolla son únicos en Colombia. mediana de 82gr de papas y Bebida Pet de 400ml a tu eleccion.",43900.0,43900.0,0.0,False,False,True,b578f3bb-ce3f-4ff4-a981-bb7718d4bd96.png,Burger King,"Chapinero Alto, Bogotá",bbq king combo,combo_hamburguesa,43900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300593,The Kings,1,4282536,Irresistible® King Combo,"Nuestra Irresistible King la disfrutas con dos carne a la parrilla de 113gr c/u, queso americano, bacon, crispy onions, miel mostaza y BBQ, todo en un suave pan brioche + (1) porción mediana de 82gr de papas + (1) Bebida Pet de 400ml a tu eleccion.",43900.0,43900.0,0.0,False,False,True,240543c3-f229-489e-a6a7-a45385471675.png,Burger King,"Chapinero Alto, Bogotá",irresistible® king combo,combo_hamburguesa,43900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300593,The Kings,1,4282523,Bacon King Combo,"Nuestra Bacon King cuenta con dos carnes 113 gr c/u de res a la parrilla, tocineta crujiente, queso americano, mayonesa sobre un pan con ajonjoli, tostado + (1) porción mediana de 82gr de papas + (1) Bebida Pet de 400ml a tu eleccion.",43900.0,43900.0,0.0,False,False,True,a69a17fe-10a1-46c4-968c-47457eca33ed.png,Burger King,"Chapinero Alto, Bogotá",bacon king combo,combo_hamburguesa,43900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300594,Megastacker,2,4282498,Sencilla Megastacker Combo,"Nuestra clasica Megastacker sencilla cuenta con (1) carne de res 113 gr a la parrilla, queso, tocineta crujiente y deliciosa salsa stacker sobre un pan con ajonjolí tostado + (1) porción mediana de 82gr de papas + (1) Bebida Pet de 400ml a tu eleccion.",36900.0,36900.0,0.0,False,False,True,63653e09-4225-4d38-a1da-5475b6e885fe.png,Burger King,"Chapinero Alto, Bogotá",sencilla megastacker combo,combo_hamburguesa,36900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300594,Megastacker,2,4282490,Triple Megastacker Combo,"Nuestra Megastacker Triple cuenta con (3) carnes de res 113gr C/U a la parrilla, queso, abundante tocineta crujiente y deliciosa salsa stacker sobre un pan con ajonjolí tostado perfectamente + (1) porción mediana de 82gr de papas + (1) Bebida Pet de 400ml a tu eleccion.",56900.0,56900.0,0.0,False,False,True,a4587eb3-cc52-44e4-94ae-7bf43e57f3d8.png,Burger King,"Chapinero Alto, Bogotá",triple megastacker combo,combo_hamburguesa,56900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282524,Whopper® Jr Combo,"Cuenta con carne de res 48gr a la parrilla, preparada con tomates, lechuga recién cortada, mayonesa, pepinillos, cebollas en rodajas y cremosa mayonesa sobre un pan con ajonjolí tostado perfectamente. Con papas a la francesa y tu bebida favorita!",25900.0,25900.0,0.0,False,False,True,23db7685-c51b-4aeb-8ae1-9816a94e0d7a.png,Burger King,"Chapinero Alto, Bogotá",whopper® jr combo,hamburguesa_firma,25900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282541,Combo Miche BK Suprema,"La Reina del Carnaval se toma todo el país con una combinación llena de sabor y alegría. Lleva una carne de res de 48 g a la parrilla, acompañada de papas supremas bañadas en salsa sabor a queso y trocitos de tocineta crujiente que hacen de cada bocado una fiesta y lo mejor con papas pequeñas y bebida pet 400ml a elección.",20900.0,20900.0,0.0,False,False,True,23dceb16-9151-4d1e-bb02-2311423fd842.jpeg,Burger King,"Chapinero Alto, Bogotá",combo miche bk suprema,combo_hamburguesa,20900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282533,Whopper® Combo,"Cuenta con carne de res 113gr a la parrilla, preparada con tomates, lechuga recién cortada, mayonesa, pepinillos, cebollas en rodajas y cremosa mayonesa sobre un pan con ajonjolí tostado perfectamente. Con papas a la francesa y tu bebida favorita!",31900.0,31900.0,35.0,False,False,True,4404ee9c-4604-49d3-9662-f2c3b2bfb8da.png,Burger King,"Chapinero Alto, Bogotá",whopper® combo,hamburguesa_firma,31900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282534,Whopper® con Queso Combo,"Nuestra WHOPPER® Queso está preparada con queso americano, carne de res a la parrilla de 113gr, jugosos tomates, lechuga recién cortada, mayonesa, pepinillos y cebollas en rodajas, sobre un pan suave con ajonjolí. Con papas a la francesa o aros de cebolla y tu bebida preferida!",33900.0,33900.0,0.0,False,False,True,add6798a-45eb-4150-8ce2-2428b177acd1.png,Burger King,"Chapinero Alto, Bogotá",whopper® con queso combo,hamburguesa_firma,33900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282496,Whopper® Queso Tocineta Combo,"Nuestra WHOPPER® Queso tocineta está preparada con queso americano, carne de res a la parrilla de 113gr, jugosos tomates, lechuga recién cortada, mayonesa, pepinillos y cebollas en rodajas, sobre un pan suave con ajonjolí. Con papas a la francesa o aros de cebolla y tu bebida preferida!",37900.0,37900.0,0.0,False,False,True,e46e5e59-e168-4bd6-b542-30c3c6c58fb9.jpeg,Burger King,"Chapinero Alto, Bogotá",whopper® queso tocineta combo,hamburguesa_firma,37900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300595,Whopper® & Jr.,3,4282543,Bacon Feast Whopper® Combo,"Nuestra Nueva Bacon Feast Whopper® cuenta con carne 113 gr de res a la parrilla, preparada con jugosos tomates, crispy onion, cebolla en rodajas, tocineta, queso americano y cremosa mayonesa sobre un pan con ajonjolí tostado perfectamente y ketchup, esto acompañado de un Código con premios redimibles en COD MWIII. Con papas a la francesa y tu bebida favorita!",39500.0,39500.0,0.0,False,False,True,40e4fbcf-6c67-4cfb-82c9-2b12fe8ae3cc.png,Burger King,"Chapinero Alto, Bogotá",bacon feast whopper® combo,hamburguesa_firma,39500.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300599,Pollo,7,4282542,Irresistible Chicken King Combo,"Disfruta nuetsro delicioso pollo crispy, queso americano, crujiente tocineta, crispy onions, miel mostaza y BBQ, todo en un suave pan brioche. Con papas a la francesa y tu bebida favorita!",50500.0,50500.0,0.0,False,False,True,ae5e0f99-3a7e-4b38-989b-5ae009fa39ee.png,Burger King,"Chapinero Alto, Bogotá",irresistible chicken king combo,combo_hamburguesa,50500.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300599,Pollo,7,4282511,Chicken Nuggets x10,"10 Nuggets de pollo crujiente apanados, nuestros nuggets de pollo son tiernos y jugosos por dentro, empanizados con el sazón de la casa, y son perfectos para acompañarlos con cualquiera de nuestras deliciosas salsas.",24900.0,24900.0,0.0,False,False,False,1d1e9ebb-8839-4c05-8d48-700fa9249080.png,Burger King,"Chapinero Alto, Bogotá",chicken nuggets x10,pollo_bocados,24900.0
Rappi,10000833,10000833,Burger King,Burger King Zona T.,"Cra. 13 #82 37, Bogotá",True,0.0,86,0.0,300600,King Jr + Juguete,8,4282517,King Junior Nuggets,"Una porción de 4 nuggets de pollo apanado, acompañado de papitas, bebida a elección y juguete de colección",24500.0,24500.0,0.0,False,False,True,d2594cce-52ad-4ce1-8cd4-2259c930b484.png,Burger King,"Chapinero Alto, Bogotá",king junior nuggets,pollo_bocados,24500.0
Rappi,900084997,900084997,Kfc Hamburguesas,KFC Sandwiches  Calle 85,Calle 85 # 14-33,True,0.0,84,0.0,300679,HAMBURGUESAS,0,4284366,Kentucky Coronel Burger,"1 Kentucky Coronel Burger (1 Filete de pechuga apanado, Ensalada Coleslaw, BBQ y mantequilla)",21900.0,21900.0,0.0,False,False,True,be0b422d-f240-4bf7-ba4b-5102b4d63492.png,KFC,"Chapinero Alto, Bogotá",kentucky coronel burger,hamburguesa_firma,21900.0
Rappi,900084997,900084997,Kfc Hamburguesas,KFC Sandwiches  Calle 85,Calle 85 # 14-33,True,0.0,84,0.0,300680,COMBOS DE HAMBURGUESAS,1,4284362,Combo Kentucky + Pepsi 400ml,"1 Kentucky Chicken Burge(1 Filete de pechuga apanado, pepinillos, mayonesa premium y mantequilla) + 1 Papa Pequeña + 1 Gaseosa PET 400ml + 1 Balde de Salsa 100g",33800.0,33800.0,29.0,False,False,True,8fed3ec1-b455-4daf-84f1-699c12a006f0.png,KFC,"Chapinero Alto, Bogotá",combo kentucky + pepsi 400ml,combo_hamburguesa,33800.0
Rappi,900084997,900084997,Kfc Hamburguesas,KFC Sandwiches  Calle 85,Calle 85 # 14-33,True,0.0,84,0.0,300680,COMBOS DE HAMBURGUESAS,1,4284374,Combo Kentucky Coronel Burger,"1 Kentucky Coronel Burger (1 Filete de pechuga apanado, Ensalada Coleslaw, BBQ y mantequilla) + 1 Papa Pequeña + 1 Gaseosa PET 400ml",28900.0,28900.0,0.0,False,False,True,a54e0236-ab21-46a1-8207-341347e4d038.png,KFC,"Chapinero Alto, Bogotá",combo kentucky coronel burger,hamburguesa_firma,28900.0
Rappi,900084997,900084997,Kfc Hamburguesas,KFC Sandwiches  Calle 85,Calle 85 # 14-33,True,0.0,84,0.0,300681,BOXES,2,4284373,Big Box Kentucky Coronel Burger,"1 Kentucky Coronel Burger (1 Filete de pechuga apanado, Ensalada Coleslaw, BBQ y mantequilla) + 1 Pop Corn Pequeño+ 1 Papa Pequeña + 1 Gaseosa PET 400ml",47800.0,47800.0,40.0,False,False,True,5c13add9-d14f-4f04-9f03-241885609d83.png,KFC,"Chapinero Alto, Bogotá",big box kentucky coronel burger,hamburguesa_firma,47800.0
Rappi,900084997,900084997,Kfc Hamburguesas,KFC Sandwiches  Calle 85,Calle 85 # 14-33,True,0.0,84,0.0,300682,COMPLEMENTOS,3,4284363,PopCorn Mediano,1 Pop Corn Mediano (Trocitos de pechuga apanados),15900.0,15900.0,0.0,False,False,True,97e2b1c4-7686-4931-8087-707a77997582.png,KFC,"Chapinero Alto, Bogotá",popcorn mediano,pollo_bocados,15900.0
